event_id_cnty,event_date,year,event_type,actor1,actor2,latitude,longitude,fatalities,dyad_name
UKR56717,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.4646,30.4655,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56730,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-) Air Force,Military Forces of Ukraine (2019-),47.1298,37.571,10,Military Forces of Russia (2000-) Air Force - Military Forces of Ukraine (2019-)
UKR56773,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.5336,33.7212,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56735,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-) Air Force,Civilians (Ukraine),48.3321,37.8367,3,Military Forces of Russia (2000-) Air Force - Civilians (Ukraine)
UKR56712,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.9131,36.2952,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56755,28/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.0123,38.3797,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56748,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.9166,36.1803,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56706,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.9808,36.2527,3,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56686,28/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.0443,37.2151,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56701,28/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),47.6639,36.2563,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56695,28/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.0193,37.3178,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56693,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),Civilians (Ukraine),47.968,37.5475,5,Military Forces of Ukraine (2019-) - Civilians (Ukraine)
UKR56725,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),Civilians (Ukraine),48.0464,37.9693,1,Military Forces of Ukraine (2019-) - Civilians (Ukraine)
UKR56719,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.567,39.3171,15,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56710,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.4966,33.2119,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56768,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.579,32.1496,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56724,28/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.4641,29.8113,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56617,27/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.7346,38.4954,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56649,27/04/2022 00:00,2022,Violence against civilians,Military Forces of Russia (2000-),Civilians (Ukraine),47.4844,36.2536,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56636,27/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.9425,37.505,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56663,27/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.5682,38.6435,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR56648,27/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.6295,38.549,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR56657,27/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.9467,38.4914,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56622,27/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.9808,36.2527,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56621,27/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Izium Communal Militia (Ukraine),49.2088,37.2485,1,Military Forces of Russia (2000-) - Izium Communal Militia (Ukraine)
UKR56565,26/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.9808,36.2527,3,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56587,26/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.6333,38.378,3,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56595,26/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),47.3197,33.3037,70,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56600,26/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.8479,35.1602,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56576,26/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.9672,32.0183,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56570,26/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.9903,37.8063,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56593,26/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.4254,38.1016,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56579,26/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.3319,37.8358,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56539,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.9322,37.9425,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56546,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.2799,35.9818,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56501,25/04/2022 00:00,2022,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Russia (2000-),49.0495,38.2179,10,Unidentified Armed Group (Ukraine) - Military Forces of Russia (2000-)
UKR56475,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),51.2009,32.7745,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56500,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.7143,28.8339,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56504,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.9903,37.8063,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56545,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.0371,28.112,3,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56512,25/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),46.9672,32.0183,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56507,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.9425,37.505,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56506,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.0464,37.9693,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR56483,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,47.9495,37.6138,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR56489,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.5695,38.5245,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR56499,25/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.1549,37.6295,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56526,25/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.0123,38.3797,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56477,25/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.176,36.1205,3,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56449,24/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),47.8538,37.4841,1,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56456,24/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.5343,35.871,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56450,24/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.4029,37.7328,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56451,24/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.2436,37.6097,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56435,24/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.2586,36.0848,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56437,24/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.006,37.5097,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56436,24/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.9808,36.2527,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56429,24/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.8359,36.688,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56455,24/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.9191,37.2336,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56466,24/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.1142,36.9899,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56432,24/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.0193,37.3178,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56440,24/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),46.7536,32.4092,74,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR56402,23/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.6333,38.378,2,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56425,23/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.6926,38.5145,6,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56391,23/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.4639,30.7386,8,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56353,23/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.2384,36.0497,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56370,23/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.5424,35.3662,3,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56262,22/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.9025,37.0189,1,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56275,22/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.9808,36.2527,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56281,22/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.9519,36.0394,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56318,22/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.0319,37.1253,50,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56276,22/04/2022 00:00,2022,Battles,Police Forces of Ukraine (2019-) State Border Guard Service,Military Forces of Russia (2000-),49.9808,36.2527,10,Police Forces of Ukraine (2019-) State Border Guard Service - Military Forces of Russia (2000-)
UKR56278,22/04/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),46.6558,32.6178,2,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR56291,22/04/2022 00:00,2022,Battles,Melitopol Communal Militia (Ukraine),Military Forces of Russia (2000-),46.8489,35.3653,30,Melitopol Communal Militia (Ukraine) - Military Forces of Russia (2000-)
UKR56345,22/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),51.5055,31.2849,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56271,22/04/2022 00:00,2022,Violence against civilians,Military Forces of Russia (2000-),Civilians (Ukraine),49.3584,36.7971,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56217,21/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.9672,32.0183,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56209,21/04/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),47.9836,37.2823,250,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR56201,21/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-) Air Force,49.2088,37.2485,1,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-) Air Force
UKR56202,21/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.9808,36.2527,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56219,21/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),46.9672,32.0183,51,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR56210,21/04/2022 00:00,2022,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2019-),48.567,39.3171,12,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2019-)
UKR56163,20/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.4496,30.5224,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56167,20/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.9672,32.0183,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56168,20/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.7427,32.0914,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56161,20/04/2022 00:00,2022,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),46.6558,32.6178,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR56177,20/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.7368,36.6874,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56155,20/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.0193,37.3178,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR56100,19/04/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.5218,30.2506,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR56101,19/04/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),49.2088,37.2485,5,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
