,id,year,dyad_name,longitude,latitude,country,country_id,side_a_new_id,side_a,side_b_new_id,side_b,deaths_total,event_civilian,event_relevant,boko_haram_involved,
114,41473,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
115,41474,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
116,41476,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.36667,8.88333,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
117,41477,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
118,41481,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
119,41482,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
120,41483,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
121,41484,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
122,41486,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.60269,11.92543,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
123,41487,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.43828,10.52224,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
124,41488,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
125,41489,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
126,41490,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
127,41493,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5.239018,13.060925,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7,0,1,0,Yes
128,41496,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
129,41497,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
130,41498,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,40,0,1,0,Yes
131,41499,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.075269,10.25562,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
132,41500,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.0694,11.7091,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
133,41501,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
134,41502,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
135,41504,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
136,41505,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
137,41506,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9.783333,7.85,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
138,41507,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
139,41508,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
140,41509,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7,0,1,0,Yes
141,41514,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.4622,10.79942,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
142,41515,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
143,41516,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.9344,9.54969,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
144,41517,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
145,41518,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
146,41519,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
147,41520,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
148,41521,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.7848,12.499,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
149,41522,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
150,41523,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
151,41524,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
152,41525,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
153,41526,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
154,41527,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5.239018,13.060925,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
155,41528,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.840996,12.803918,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
156,41529,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.716097,11.082083,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
157,41532,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.166667,10.25,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,6,0,1,0,Yes
158,41533,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
159,41534,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9,0,1,0,Yes
160,41535,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,6.233333,7.55,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
161,41536,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,20,0,1,0,Yes
162,41537,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
163,41538,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
164,41539,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
165,41540,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
166,41541,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
167,41542,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.0482,12.871,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
168,41548,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
169,41549,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.8605,12.24421,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
170,41550,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7,0,1,0,Yes
171,41551,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7,0,1,0,Yes
172,41552,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,16,0,1,0,Yes
173,41553,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10,0,1,0,Yes
174,41554,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
175,41555,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
176,41556,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.68558,11.5221,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
177,41557,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
178,41559,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
179,41560,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,37,0,1,0,Yes
180,41561,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.26436,10.26761,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
181,41562,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.716097,11.082083,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
182,41564,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
183,41567,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.69622,10.98854,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
184,41568,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,30,0,1,0,Yes
185,41569,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
186,41570,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.513807,11.994354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
187,41571,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
188,41573,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.0694,11.7091,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
189,41574,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
190,41577,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.30772,11.28674,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
191,41578,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.76417,11.09826,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
192,41579,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.400012,11.6327,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
193,41581,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.99694,11.26889,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
194,41582,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,35,0,1,0,Yes
195,41584,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11,0,1,0,Yes
196,41585,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
197,41586,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.15166,11.83537,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
198,41587,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.48093,12.04639,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
199,41588,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
200,41589,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9,0,1,0,Yes
201,41590,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.56889,10.8237,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,30,0,1,0,Yes
202,41591,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
203,41592,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.47243,12.28295,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
204,41593,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.21731,12.37066,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
205,41594,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.4952,13.09771,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
206,41595,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
207,41596,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
208,41597,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.0694,11.7091,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
209,41598,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.0694,11.7091,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,15,0,1,0,Yes
210,41599,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.43828,10.52224,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
211,41600,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9367,11.5032,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
212,41601,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
213,41602,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.0694,11.7091,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
214,41603,2012,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.2048,9.86975,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
215,42045,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
216,42046,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
217,42047,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
218,42048,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
219,42049,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.19458,10.61285,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
220,42050,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
221,42051,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9.5824,9.82542,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
222,42052,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.43828,10.52224,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
223,42053,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
224,42054,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
225,42055,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
226,42056,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.19458,10.61285,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
227,42057,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.41179,10.99375,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
228,42058,2011,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.832144,12.015044,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
