"","id","year","date_start","longitude","latitude","dyad_name","side_a","side_b","deaths_total","event_relevant","event_civilians","farc_eln_involved"
"210",119081,2006,"2006-01-08",-76.583333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"211",119082,2006,"2006-01-20",-76,2.75,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"212",119083,2006,"2006-02-06",-74.0732,2.00702,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"213",119084,2006,"2006-02-07",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"214",119085,2006,"2006-02-13",-75.583333,3.75,"Government of Colombia - FARC","Government of Colombia","FARC",44,1,0,"FARC"
"215",119086,2006,"2006-02-13",-73.532116,2.904073,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"216",119087,2006,"2006-02-15",-74.0732,2.00702,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"217",119088,2006,"2006-02-26",-74.0732,2.00702,"Government of Colombia - FARC","Government of Colombia","FARC",14,1,0,"FARC"
"218",119089,2006,"2006-03-02",-75.25,4,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"219",119090,2006,"2006-03-05",-75.606229,1.614382,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"220",119091,2006,"2006-02-16",-76.5225,3.437222,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"221",119092,2006,"2006-02-27",-75.256415,2.77717,"Government of Colombia - FARC","Government of Colombia","FARC",11,1,0,"FARC"
"222",119093,2006,"2006-03-04",-75.199524,5.164288,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"223",119094,2006,"2006-03-06",-74,0.75,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"224",119096,2006,"2006-03-11",-73,8,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"225",119097,2006,"2006-03-11",-76,0.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"226",119098,2006,"2006-03-11",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"227",119099,2006,"2006-04-01",-76.681059,7.666379,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"228",119102,2006,"2006-04-05",-73.208333,2.938333,"Government of Colombia - FARC","Government of Colombia","FARC",12,1,0,"FARC"
"229",119103,2006,"2006-04-05",-76.297829,3.900889,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"230",119104,2006,"2006-04-21",-73.148889,8.323333,"Government of Colombia - FARC","Government of Colombia","FARC",16,1,0,"FARC"
"231",119105,2006,"2006-04-25",-75.677102,2.016265,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"232",119106,2006,"2006-04-28",-75.696111,4.813333,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"233",119107,2006,"2006-05-26",-74,0.75,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"234",119108,2006,"2006-05-27",-74.976121,10.031553,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"235",119110,2006,"2006-06-29",-73.416667,6.833333,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"236",119111,2006,"2006-07-04",-76.303611,3.539444,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"237",119112,2006,"2006-07-12",-77.961244,1.181122,"Government of Colombia - FARC","Government of Colombia","FARC",13,1,0,"FARC"
"238",119113,2006,"2006-07-12",-74.300556,4.307222,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"239",119115,2006,"2006-07-26",-73,8,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"240",119116,2006,"2006-07-30",-76.461968,3.174841,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"241",119119,2006,"2006-08-04",-75.25,4,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"242",119120,2006,"2006-08-04",-76.5225,3.437222,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"243",119122,2006,"2006-08-15",-74.796389,10.963889,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"244",119124,2006,"2006-08-27",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"245",119125,2006,"2006-08-27",-71.5,5.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"246",119126,2006,"2006-08-27",-71.730043,6.460995,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"247",119127,2006,"2006-08-28",-71.78389,6.39833,"Government of Colombia - FARC","Government of Colombia","FARC",8,1,0,"FARC"
"248",119128,2006,"2006-09-18",-76.833333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"249",119129,2006,"2006-09-24",-76.166667,3.333333,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"250",119130,2006,"2006-09-24",-71.78389,6.39833,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"251",119131,2006,"2006-09-26",-75.587038,7.140525,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"252",119132,2006,"2006-10-31",-75.764041,7.171172,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"253",119133,2006,"2006-09-26",-76.833333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"254",119134,2006,"2006-10-29",-73.626645,4.142002,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"255",119135,2006,"2006-10-31",-69.810833,3.484167,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"256",119137,2006,"2006-11-01",-75.883991,7.823574,"Government of Colombia - FARC","Government of Colombia","FARC",30,1,0,"FARC"
"257",119138,2006,"2006-11-19",-76.5225,3.437222,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"258",119139,2006,"2006-12-23",-75.232222,4.438889,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"259",119140,2006,"2006-12-23",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",15,1,0,"FARC"
"260",119141,2007,"2007-01-11",-71.78389,6.39833,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"261",119142,2007,"2007-01-11",-72.547058,5.172819,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"262",119144,2007,"2007-01-20",-77.031164,3.880099,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"263",119145,2007,"2007-02-08",-77.031164,3.880099,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"264",119146,2007,"2007-02-22",-76.297829,3.900889,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"265",119147,2007,"2007-03-01",-75.016667,4.783333,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"266",119148,2007,"2007-03-03",-75.281885,2.927299,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"267",119149,2007,"2007-04-03",-76.382606,2.615573,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"268",119150,2007,"2007-03-04",-73.208333,2.938333,"Government of Colombia - FARC","Government of Colombia","FARC",18,1,0,"FARC"
"269",119151,2007,"2007-03-16",-77.031164,3.880099,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"270",119152,2007,"2007-03-27",-76.244722,3.421111,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"271",119153,2007,"2007-03-28",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"272",119155,2007,"2007-04-05",-72.5,11.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"273",119156,2007,"2007-04-07",-71.763716,6.156757,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"274",119157,2007,"2007-04-10",-76.5,3.75,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"275",119158,2007,"2007-04-15",-76,0.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"276",119159,2007,"2007-04-09",-76.5225,3.437222,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"277",119160,2007,"2007-05-02",-74.766141,2.121722,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"278",119161,2007,"2007-05-07",-74.992189,5.412581,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"279",119162,2007,"2007-05-09",-73.811208,6.218262,"Government of Colombia - FARC","Government of Colombia","FARC",9,1,0,"FARC"
"280",119164,2007,"2007-05-10",-77.031164,3.880099,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"281",119165,2007,"2007-05-14",-76.303611,3.539444,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"282",119166,2007,"2007-05-15",-75.232222,4.438889,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"283",119167,2007,"2007-06-09",-76.297829,3.900889,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"284",119168,2007,"2007-06-16",-74.929181,4.719295,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"285",119169,2007,"2007-06-17",-74.0732,2.00702,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"286",119170,2007,"2007-06-26",-74.0732,2.00702,"Government of Colombia - FARC","Government of Colombia","FARC",11,1,0,"FARC"
"287",119171,2007,"2007-06-28",-76.5,3.75,"Government of Colombia - FARC","Government of Colombia","FARC",15,1,0,"FARC"
"288",119172,2007,"2007-06-29",-76.5225,3.437222,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"289",119173,2007,"2007-07-11",-75.284655,1.678168,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"290",119174,2007,"2007-07-13",-75.333333,5.266667,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"291",119175,2007,"2007-08-08",-74.062827,4.649178,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"292",119176,2007,"2007-08-10",-74.766141,2.121722,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"293",119177,2007,"2007-08-10",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"294",119178,2007,"2007-09-03",-75.666667,4.333333,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"295",119180,2007,"2007-09-22",-74.600359,3.935024,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"296",119181,2007,"2007-10-10",-78.815556,1.798611,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"297",119182,2007,"2007-09-26",-75.680556,3.530833,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"298",119183,2007,"2007-10-07",-74.992189,5.412581,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"299",119184,2007,"2007-10-14",-76.833333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"300",119185,2007,"2007-10-17",-76,0.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"301",119186,2007,"2007-10-17",-75.381776,3.591466,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"302",119187,2007,"2007-10-21",-76.262747,3.173011,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"303",119188,2007,"2007-10-24",-75.60493,4.010796,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"304",119189,2007,"2007-10-22",-76.500748,0.513278,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"305",119191,2007,"2007-11-18",-75.25,4,"Government of Colombia - FARC","Government of Colombia","FARC",11,1,0,"FARC"
"306",119192,2007,"2007-11-20",-76.833333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"307",119193,2007,"2007-11-25",-73.208333,2.938333,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"308",119194,2007,"2007-11-25",-76.833333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"309",119195,2007,"2007-11-25",-72.5,11.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"310",119196,2007,"2007-11-25",-75.154059,1.905743,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"311",119197,2007,"2007-12-19",-76.833333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"312",119198,2007,"2007-11-26",-75.154059,1.905743,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"313",119199,2008,"2008-01-01",-72.865376,8.040955,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"314",119200,2008,"2008-01-20",-76.134201,6.315197,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"315",119201,2008,"2008-09-04",-74.0732,2.00702,"Government of Colombia - FARC","Government of Colombia","FARC",8,1,0,"FARC"
"316",119202,2008,"2008-09-13",-72.645914,2.572858,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"317",119203,2008,"2008-02-14",-75.232222,4.438889,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"318",119204,2008,"2008-02-15",-71.87523,6.953758,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"319",119205,2008,"2008-02-17",-71.428056,7.029167,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"320",119206,2008,"2008-02-20",-74.43614,3.02646,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"321",119207,2008,"2008-02-24",-75.483165,3.723149,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"322",119209,2008,"2008-02-27",-76.25,5.833333,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"323",119211,2008,"2008-03-09",-75.314922,2.522953,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"324",119213,2008,"2008-03-16",-75.284655,1.678168,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"325",119214,2008,"2008-04-05",-74.970743,5.40048,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"326",119215,2008,"2008-04-14",-73.751561,3.124283,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"327",119216,2008,"2008-04-21",-75.400684,7.583583,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"328",119217,2008,"2008-05-03",-73,8,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"329",119218,2008,"2008-07-22",-74.0732,2.00702,"Government of Colombia - FARC","Government of Colombia","FARC",20,1,0,"FARC"
"330",119219,2008,"2008-07-28",-76.006111,3.671111,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"331",119220,2008,"2008-08-04",-74.67207,4.17848,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"332",119221,2008,"2008-08-24",-71.730043,6.460995,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"333",119223,2008,"2008-10-08",-78,1.5,"Government of Colombia - FARC","Government of Colombia","FARC",8,1,0,"FARC"
"334",119224,2008,"2008-10-15",-75.25,4,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"335",119225,2008,"2008-10-19",-72.627648,2.330225,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"336",119227,2008,"2008-11-29",-76.500748,0.513278,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"337",119228,2008,"2008-12-24",-75.25,4,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"338",119229,2009,"2009-02-02",-76.5225,3.437222,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"339",119230,2009,"2009-03-02",-76.407883,3.035863,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"340",119231,2009,"2009-03-10",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"341",119232,2009,"2009-03-21",-76.268389,2.954813,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"342",119233,2009,"2009-03-24",-72,1.916667,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"343",119234,2009,"2009-03-17",-74.054444,7.964444,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"344",119235,2009,"2009-03-26",-78.815556,1.798611,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"345",119236,2009,"2009-03-27",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"346",119237,2009,"2009-03-28",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"347",119239,2009,"2009-04-29",-73,10.583333,"Government of Colombia - FARC","Government of Colombia","FARC",8,1,0,"FARC"
"348",119240,2009,"2009-04-12",-76.19536,4.084656,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"349",119241,2009,"2009-05-10",-78,1.5,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"350",119242,2009,"2009-05-16",-72.620278,8.590833,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"351",119243,2009,"2009-10-02",-77.665359,2.771697,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"352",119244,2009,"2009-10-19",-74.075833,4.598056,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"353",119245,2009,"2009-05-19",-78,1.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"354",119246,2009,"2009-05-22",-74.962294,4.566124,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"355",119247,2009,"2009-05-29",-72.224223,3.459427,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"356",119248,2009,"2009-05-30",-74.0732,2.00702,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"357",119249,2009,"2009-05-30",-75.627773,2.19593,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
