"","eventid","iyear","longitude","latitude","nkill","suicide_txt"
"892",201406230014,2014-01-01,40.438056,-2.388611,11,"No"
"893",201406250021,2014-01-01,43.92468,3.239411,10,"No"
"894",201406270005,2014-01-01,46.622805,4.684885,0,"No"
"895",201406280013,2014-01-01,44.529909,1.78995,1,"No"
"896",201406280014,2014-01-01,45.202402,4.73538,1,"No"
"897",201406290001,2014-01-01,45.326114,2.059818,2,"No"
"898",201406290011,2014-01-01,45.202402,4.73538,1,"No"
"899",201406290014,2014-01-01,45.118061,2.14383,1,"No"
"900",201406300005,2014-01-01,45.326114,2.059818,2,"No"
"901",201406300009,2014-01-01,45.396551,2.081587,NA,"No"
"902",201406300011,2014-01-01,45.326114,2.059818,1,"No"
"903",201407020003,2014-01-01,46.622805,4.684885,2,"No"
"904",201407020006,2014-01-01,43.646581,3.115641,1,"No"
"905",201407030015,2014-01-01,45.326114,2.059818,2,"No"
"906",201407030038,2014-01-01,45.326114,2.059818,NA,"No"
"907",201407050007,2014-01-01,45.326114,2.059818,7,"Yes"
"908",201407050008,2014-01-01,45.326114,2.059818,2,"No"
"909",201407050030,2014-01-01,40.815469,-2.17928,12,"No"
"910",201407050031,2014-01-01,40.180485,-2.279348,9,"No"
"911",201407050063,2014-01-01,40.317778,-2.361944,3,"No"
"912",201407050105,2014-01-01,45.326114,2.059818,1,"No"
"913",201407060003,2014-01-01,41.877171,3.926858,2,"No"
"914",201407060006,2014-01-01,45.326114,2.059818,0,"No"
"915",201407060090,2014-01-01,45.326114,2.059818,1,"No"
"916",201407060091,2014-01-01,45.326114,2.059818,1,"No"
"917",201407060092,2014-01-01,45.326114,2.059818,1,"No"
"918",201407070024,2014-01-01,45.326114,2.059818,0,"No"
"919",201407070042,2014-01-01,40.699375,-2.249644,0,"No"
"920",201407070043,2014-01-01,40.858611,-2.231111,0,"No"
"921",201407070050,2014-01-01,40.053448,1.746832,1,"No"
"922",201407080010,2014-01-01,45.326114,2.059818,4,"No"
"923",201407080011,2014-01-01,45.326114,2.059818,1,"No"
"924",201407080012,2014-01-01,45.326114,2.059818,0,"No"
"925",201407080013,2014-01-01,41.877171,3.926858,0,"No"
"926",201407080082,2014-01-01,45.326114,2.059818,2,"No"
"927",201407080104,2014-01-01,45.326114,2.059818,1,"No"
"928",201407080105,2014-01-01,45.326114,2.059818,1,"No"
"929",201407090081,2014-01-01,45.326114,2.059818,1,"No"
"930",201407090114,2014-01-01,45.326114,2.059818,1,"No"
"931",201407090115,2014-01-01,45.880358,5.308011,0,"No"
"932",201407100006,2014-01-01,45.326114,2.059818,NA,"No"
"933",201407100007,2014-01-01,46.159718,2.992962,0,"No"
"934",201407100009,2014-01-01,45.326114,2.059818,0,"No"
"935",201407100012,2014-01-01,43.646581,3.115641,1,"No"
"936",201407100013,2014-01-01,43.646581,3.115641,1,"No"
"937",201407100062,2014-01-01,41.844706,3.938715,0,"No"
"938",201407110002,2014-01-01,45.326114,2.059818,1,"No"
"939",201407110003,2014-01-01,40.483333,-2.216667,0,"No"
"940",201407120005,2014-01-01,45.326114,2.059818,1,"No"
"941",201407120008,2014-01-01,45.326114,2.059818,1,"No"
"942",201407120009,2014-01-01,42.705821,1.233646,0,"No"
"943",201407130005,2014-01-01,42.526407,-0.36692,2,"No"
"944",201407130008,2014-01-01,45.326114,2.059818,1,"No"
"945",201407140005,2014-01-01,45.326114,2.059818,1,"No"
"946",201407140008,2014-01-01,45.326114,2.059818,1,"No"
"947",201407140009,2014-01-01,47.85524,4.656037,NA,"No"
"948",201407140011,2014-01-01,45.326114,2.059818,NA,"No"
"949",201407160014,2014-01-01,44.529977,1.789637,1,"Yes"
"950",201407160015,2014-01-01,42.832778,0.003611,2,"No"
"951",201407160022,2014-01-01,45.326114,2.059818,0,"No"
"952",201407160023,2014-01-01,45.326114,2.059818,1,"No"
"953",201407170001,2014-01-01,42.546652,-0.357847,4,"No"
"954",201407170002,2014-01-01,45.326114,2.059818,1,"No"
"955",201407170003,2014-01-01,40.438041,-2.388609,7,"No"
"956",201407180007,2014-01-01,45.565232,3.853247,NA,"No"
"957",201407180010,2014-01-01,45.326114,2.059818,1,"No"
"958",201407180013,2014-01-01,43.205842,3.107361,15,"No"
"959",201407190014,2014-01-01,43.646581,3.115641,10,"No"
"960",201407190015,2014-01-01,45.326114,2.059818,1,"No"
"961",201407190016,2014-01-01,45.326114,2.059818,2,"No"
"962",201407190021,2014-01-01,42.546652,-0.357847,7,"Yes"
"963",201407200002,2014-01-01,39.647757,-4.090507,3,"No"
"964",201407200003,2014-01-01,45.326114,2.059818,2,"No"
"965",201407200005,2014-01-01,45.326114,2.059818,1,"No"
"966",201407200006,2014-01-01,45.326114,2.059818,1,"No"
"967",201407210002,2014-01-01,43.646581,3.115641,1,"No"
"968",201407210003,2014-01-01,45.515193,2.959365,4,"No"
"969",201407210004,2014-01-01,45.326114,2.059818,1,"No"
"970",201407210005,2014-01-01,47.429032,6.774396,1,"No"
"971",201407210006,2014-01-01,45.326114,2.059818,1,"No"
"972",201407220001,2014-01-01,39.677613,-4.041179,2,"No"
"973",201407220002,2014-01-01,45.578939,3.850635,2,"No"
"974",201407220007,2014-01-01,44.692714,1.7046,4,"No"
"975",201407220008,2014-01-01,45.326114,2.059818,2,"No"
"976",201407230001,2014-01-01,45.326114,2.059818,2,"No"
"977",201407230002,2014-01-01,42.977068,2.405815,1,"No"
"978",201407230006,2014-01-01,44.529977,1.789637,0,"No"
"979",201407240006,2014-01-01,45.326114,2.059818,4,"No"
"980",201407240007,2014-01-01,39.677613,-4.041179,1,"No"
"981",201407240008,2014-01-01,45.326114,2.059818,1,"No"
"982",201407260002,2014-01-01,45.326114,2.059818,1,"No"
"983",201407260003,2014-01-01,45.501389,4.03,2,"No"
"984",201407260004,2014-01-01,42.546652,-0.357847,NA,"No"
"985",201407260005,2014-01-01,45.326114,2.059818,NA,"No"
"986",201407270015,2014-01-01,45.326114,2.059818,2,"No"
"987",201407290002,2014-01-01,45.326114,2.059818,0,"No"
"988",201407300002,2014-01-01,41.269901,-0.173827,1,"No"
"989",201407300005,2014-01-01,45.326114,2.059818,3,"No"
"990",201407310019,2014-01-01,45.326114,2.059818,1,"No"
"991",201408010006,2014-01-01,45.326114,2.059818,1,"No"
"992",201408030006,2014-01-01,45.118061,2.14383,0,"No"
"993",201408040001,2014-01-01,49.179656,11.274795,5,"Yes"
"994",201408040024,2014-01-01,41.855855,3.934048,0,"No"
"995",201408070012,2014-01-01,43.200833,3.216667,13,"No"
"996",201408080014,2014-01-01,43.890526,4.120602,6,"No"
"997",201408080016,2014-01-01,43.205842,3.107361,10,"No"
"998",201408090019,2014-01-01,44.768691,1.716342,1,"No"
"999",201408090022,2014-01-01,41.844706,3.938715,0,"No"
"1000",201408100007,2014-01-01,45.326114,2.059818,1,"No"
"1001",201408110014,2014-01-01,45.15723,2.099684,1,"No"
"1002",201408120043,2014-01-01,42.283333,2.333333,NA,"No"
"1003",201408120044,2014-01-01,42.280336,2.349308,NA,"No"
"1004",201408130009,2014-01-01,42.196884,-0.490865,2,"No"
"1005",201408130010,2014-01-01,45.326114,2.059818,0,"No"
"1006",201408130025,2014-01-01,39.644434,-0.454525,2,"No"
"1007",201408140017,2014-01-01,41.844706,3.938715,1,"No"
"1008",201408160017,2014-01-01,45.202402,4.73538,2,"No"
"1009",201408170009,2014-01-01,41.844706,3.938715,0,"No"
"1010",201408170011,2014-01-01,44.820544,4.510116,0,"No"
"1011",201408180016,2014-01-01,47.85524,4.656037,NA,"No"
"1012",201408180017,2014-01-01,40.673877,-1.820905,0,"No"
"1013",201408190016,2014-01-01,41.185406,3.153661,NA,"No"
"1014",201408190017,2014-01-01,45.326114,2.059818,3,"No"
"1015",201408220005,2014-01-01,45.326114,2.059818,1,"No"
"1016",201408220006,2014-01-01,40.901205,-2.267896,1,"No"
"1017",201408240001,2014-01-01,45.326114,2.059818,0,"No"
"1018",201408250004,2014-01-01,41.844706,3.938715,0,"No"
"1019",201408270006,2014-01-01,45.681249,4.010543,0,"No"
"1020",201408280013,2014-01-01,45.326114,2.059818,1,"No"
"1021",201408290005,2014-01-01,42.546652,-0.357847,0,"No"
"1022",201408290013,2014-01-01,44.692946,1.704184,2,"No"
"1023",201408310003,2014-01-01,45.326114,2.059818,10,"Yes"
"1024",201408310004,2014-01-01,41.844706,3.938715,0,"No"
"1025",201409010002,2014-01-01,45.389825,4.407872,2,"No"
"1026",201409010003,2014-01-01,45.750192,3.099718,0,"No"
"1027",201409010004,2014-01-01,44.526449,1.639161,0,"No"
"1028",201409020004,2014-01-01,49.179656,11.274795,0,"No"
"1029",201409030002,2014-01-01,45.560488,4.210529,9,"No"
"1030",201409030003,2014-01-01,45.326114,2.059818,1,"No"
"1031",201409030004,2014-01-01,45.326114,2.059818,0,"No"
"1032",201409030005,2014-01-01,45.326114,2.059818,0,"No"
"1033",201409050008,2014-01-01,47.85524,4.656037,NA,"No"
"1034",201409070014,2014-01-01,45.326114,2.059818,0,"No"
"1035",201409080001,2014-01-01,45.326114,2.059818,13,"Yes"
"1036",201409080002,2014-01-01,45.326114,2.059818,1,"Yes"
"1037",201409080014,2014-01-01,45.550133,3.59462,1,"No"
"1038",201409090010,2014-01-01,45.326114,2.059818,NA,"No"
"1039",201409090011,2014-01-01,42.546652,-0.357847,0,"No"
"1040",201409130004,2014-01-01,45.326114,2.059818,1,"No"
"1041",201409130008,2014-01-01,45.326114,2.059818,NA,"No"
"1042",201409140007,2014-01-01,44.566734,3.735749,1,"No"
"1043",201409140009,2014-01-01,45.326114,2.059818,0,"No"
"1044",201409150012,2014-01-01,45.500641,2.777264,0,"No"
"1045",201409160007,2014-01-01,45.326114,2.059818,1,"No"
"1046",201409160009,2014-01-01,42.546652,-0.357847,NA,"No"
"1047",201409180024,2014-01-01,40.053448,1.746832,0,"No"
"1048",201409180025,2014-01-01,40.053448,1.746832,0,"No"
"1049",201409200033,2014-01-01,42.546652,-0.357847,6,"No"
"1050",201409200034,2014-01-01,45.326114,2.059818,2,"No"
"1051",201409220018,2014-01-01,45.565232,3.853247,0,"No"
"1052",201409220019,2014-01-01,45.326114,2.059818,0,"No"
"1053",201409220021,2014-01-01,45.326114,2.059818,1,"No"
"1054",201409230013,2014-01-01,45.560488,4.210529,NA,"No"
"1055",201409230014,2014-01-01,47.85524,4.656037,0,"No"
"1056",201409230015,2014-01-01,45.752098,2.566989,13,"No"
"1057",201409230017,2014-01-01,45.326114,2.059818,1,"No"
"1058",201409230018,2014-01-01,48.488015,8.403307,1,"No"
"1059",201409260001,2014-01-01,39.646099,-0.453229,0,"No"
"1060",201409260002,2014-01-01,45.202402,4.73538,1,"No"
"1061",201409270005,2014-01-01,44.028704,1.114228,1,"No"
"1062",201409280001,2014-01-01,41.877171,3.926858,1,"No"
"1063",201409290001,2014-01-01,43.646581,3.115641,NA,"No"
"1064",201409290002,2014-01-01,45.202402,4.73538,1,"No"
"1065",201409290003,2014-01-01,44.028704,1.114228,4,"No"
"1066",201410010001,2014-01-01,44.768691,1.716342,1,"No"
"1067",201410010004,2014-01-01,44.51958,1.629798,1,"No"
"1068",201410010006,2014-01-01,45.500641,2.777264,0,"No"
"1069",201410030030,2014-01-01,45.59839,3.381585,2,"No"
"1070",201410090040,2014-01-01,39.677613,-4.041179,1,"No"
"1071",201410100040,2014-01-01,45.326114,2.059818,0,"No"
"1072",201410110019,2014-01-01,41.490857,-1.744695,NA,"No"
"1073",201410110020,2014-01-01,44.028704,1.114228,0,"No"
"1074",201410120001,2014-01-01,45.326114,2.059818,20,"No"
"1075",201410120002,2014-01-01,45.326114,2.059818,0,"No"
"1076",201410120050,2014-01-01,45.326114,2.059818,0,"No"
"1077",201410130001,2014-01-01,45.326114,2.059818,0,"No"
"1078",201410150006,2014-01-01,45.326114,2.059818,5,"No"
"1079",201410150040,2014-01-01,45.326114,2.059818,6,"Yes"
"1080",201410150060,2014-01-01,41.844706,3.938715,0,"No"
"1081",201410150062,2014-01-01,45.326114,2.059818,NA,"No"
"1082",201410160026,2014-01-01,44.529977,1.789637,1,"No"
"1083",201410170011,2014-01-01,44.028704,1.114228,1,"No"
"1084",201410170016,2014-01-01,40.87599,0.349466,1,"No"
"1085",201410180010,2014-01-01,45.270333,4.557246,6,"No"
"1086",201410190002,2014-01-01,45.326114,2.059818,2,"No"
"1087",201410190041,2014-01-01,39.05471,3.520689,5,"No"
"1088",201410210037,2014-01-01,44.247901,1.876646,1,"No"
"1089",201410210038,2014-01-01,44.46062,1.777622,1,"No"
"1090",201410250025,2014-01-01,45.326114,2.059818,1,"No"
"1091",201410260007,2014-01-01,45.326114,2.059818,2,"No"
"1092",201410260008,2014-01-01,45.326114,2.059818,1,"No"
"1093",201410260009,2014-01-01,45.326114,2.059818,1,"No"
"1094",201410260016,2014-01-01,45.326114,2.059818,0,"No"
"1095",201410290046,2014-01-01,44.221273,2.846822,3,"No"
"1096",201410300014,2014-01-01,45.326114,2.059818,1,"No"
"1097",201410300015,2014-01-01,45.326114,2.059818,0,"No"
"1098",201410310014,2014-01-01,42.546652,-0.357847,2,"No"
"1099",201411010024,2014-01-01,45.326114,2.059818,1,"No"
"1100",201411020003,2014-01-01,45.326114,2.059818,NA,"No"
"1101",201411020014,2014-01-01,45.326114,2.059818,2,"No"
"1102",201411030026,2014-01-01,NA,NA,NA,"No"
"1103",201411030027,2014-01-01,NA,NA,NA,"No"
"1104",201411040002,2014-01-01,49.179656,11.274795,1,"No"
"1105",201411050002,2014-01-01,41.844706,3.938715,0,"No"
"1106",201411050054,2014-01-01,41.844706,3.938715,0,"No"
"1107",201411070005,2014-01-01,42.221624,3.079073,NA,"No"
"1108",201411080033,2014-01-01,42.155462,-0.872426,91,"No"
"1109",201411080035,2014-01-01,46.622805,4.684885,0,"No"
"1110",201411080038,2014-01-01,44.768691,1.716342,1,"No"
"1111",201411090033,2014-01-01,44.768691,1.716342,5,"No"
"1112",201411090034,2014-01-01,45.326114,2.059818,0,"No"
"1113",201411100112,2014-01-01,42.155491,-0.872431,NA,"No"
"1114",201411110036,2014-01-01,45.326114,2.059818,1,"No"
"1115",201411110037,2014-01-01,45.326114,2.059818,2,"No"
"1116",201411110038,2014-01-01,42.546652,-0.357847,0,"No"
"1117",201411120054,2014-01-01,43.796963,3.037389,2,"No"
"1118",201411120055,2014-01-01,43.403212,3.171237,NA,"No"
"1119",201411120056,2014-01-01,45.326114,2.059818,2,"No"
"1120",201411140039,2014-01-01,45.326114,2.059818,1,"No"
"1121",201411160081,2014-01-01,45.326114,2.059818,0,"No"
"1122",201411170014,2014-01-01,45.326114,2.059818,1,"No"
"1123",201411180008,2014-01-01,47.429032,6.774396,1,"No"
"1124",201411210045,2014-01-01,45.659626,3.638183,NA,"No"
"1125",201411220002,2014-01-01,41.504085,3.556204,28,"No"
"1126",201411230035,2014-01-01,45.651852,3.628179,0,"No"
"1127",201411230036,2014-01-01,45.644841,3.654574,0,"No"
"1128",201411240019,2014-01-01,46.087201,4.389634,2,"No"
"1129",201411240020,2014-01-01,44.354675,1.422272,NA,"No"
"1130",201411240071,2014-01-01,NA,NA,0,"No"
"1131",201411250021,2014-01-01,45.575071,3.854723,1,"No"
"1132",201411290012,2014-01-01,46.087201,4.389634,0,"No"
"1133",201411290023,2014-01-01,40.283288,0.188911,1,"No"
"1134",201411300005,2014-01-01,42.218563,3.32728,3,"No"
"1135",201411300015,2014-01-01,39.645834,-0.453508,0,"No"
"1136",201412010020,2014-01-01,40.053448,1.746832,1,"No"
"1137",201412010063,2014-01-01,42.777894,0.495342,1,"No"
"1138",201412020016,2014-01-01,41.844706,3.938715,36,"No"
"1139",201412030010,2014-01-01,45.326114,2.059818,4,"Yes"
"1140",201412030016,2014-01-01,39.64306,-0.448297,0,"No"
"1141",201412030030,2014-01-01,44.079102,2.79873,NA,"No"
"1142",201412030033,2014-01-01,39.172842,0.731673,15,"No"
"1143",201412030037,2014-01-01,45.565232,3.853247,2,"No"
"1144",201412040013,2014-01-01,45.326114,2.059818,2,"No"
"1145",201412040043,2014-01-01,46.087201,4.389634,NA,"No"
"1146",201412040051,2014-01-01,45.565232,3.853247,6,"No"
"1147",201412050009,2014-01-01,43.646581,3.115641,8,"Yes"
"1148",201412050010,2014-01-01,43.646581,3.115641,8,"Yes"
"1149",201412060003,2014-01-01,44.078561,2.798167,3,"No"
"1150",201412070027,2014-01-01,45.202402,4.73538,5,"No"
"1151",201412080077,2014-01-01,42.236243,3.503923,2,"No"
"1152",201412080078,2014-01-01,42.236243,3.503923,2,"No"
"1153",201412090021,2014-01-01,45.326114,2.059818,0,"No"
"1154",201412090055,2014-01-01,44.547061,3.730622,1,"No"
"1155",201412120014,2014-01-01,45.887222,3.735278,1,"No"
"1156",201412140019,2014-01-01,44.550193,3.729801,1,"No"
"1157",201412160005,2014-01-01,43.191944,3.401667,1,"No"
"1158",201412180003,2014-01-01,45.791655,2.935672,1,"No"
"1159",201412200054,2014-01-01,40.900801,-2.269315,0,"No"
"1160",201412200058,2014-01-01,45.326114,2.059818,2,"No"
"1161",201412270023,2014-01-01,43.890526,4.120602,5,"No"
"1162",201412290022,2014-01-01,45.59839,3.381585,NA,"No"
"1163",201412310043,2014-01-01,47.429032,6.774396,0,"No"
"1164",201501020045,2015-01-01,47.429032,6.774396,1,"No"
"1165",201501020047,2015-01-01,45.566667,3.85,1,"No"
"1166",201501040014,2015-01-01,45.326114,2.059818,5,"Yes"
"1167",201501050042,2015-01-01,45.250364,4.554515,1,"No"
"1168",201501060028,2015-01-01,42.280336,2.349308,4,"No"
"1169",201501070022,2015-01-01,45.203487,4.735941,2,"No"
"1170",201501070023,2015-01-01,43.472128,3.312293,0,"No"
"1171",201501100025,2015-01-01,42.546652,-0.357847,2,"No"
"1172",201501100055,2015-01-01,45.326114,2.059818,0,"No"
"1173",201501100056,2015-01-01,49.179656,11.274795,0,"No"
"1174",201501110020,2015-01-01,39.677613,-4.041179,1,"No"
"1175",201501150035,2015-01-01,49.179656,11.274795,2,"No"
"1176",201501190007,2015-01-01,45.118061,2.14383,3,"No"
"1177",201501220013,2015-01-01,45.326114,2.059818,6,"Yes"
"1178",201501270010,2015-01-01,43.65,3.116667,NA,"No"
"1179",201502010006,2015-01-01,44.692325,2.250067,NA,"No"
"1180",201502020038,2015-01-01,43.646581,3.115641,1,"No"
"1181",201502030041,2015-01-01,49.179656,11.274795,NA,"No"
"1182",201502040014,2015-01-01,45.326114,2.059818,1,"No"
"1183",201502040015,2015-01-01,43.890526,4.120602,NA,"No"
"1184",201502070014,2015-01-01,42.778437,0.491919,2,"No"
"1185",201502080010,2015-01-01,49.179656,11.274795,3,"No"
"1186",201502090016,2015-01-01,45.326114,2.059818,1,"No"
"1187",201502100011,2015-01-01,44.328869,1.44922,1,"No"
"1188",201502130041,2015-01-01,42.236244,3.503923,2,"No"
"1189",201502140041,2015-01-01,NA,NA,1,"No"
"1190",201502160008,2015-01-01,45.326114,2.059818,3,"No"
"1191",201502170021,2015-01-01,45.202402,4.73538,1,"No"
"1192",201502180010,2015-01-01,45.326114,2.059818,2,"No"
"1193",201502200009,2015-01-01,45.326114,2.059818,34,"Yes"
"1194",201502240005,2015-01-01,45.326114,2.059818,0,"No"
"1195",201502240006,2015-01-01,42.280336,2.349308,0,"No"
"1196",201502250006,2015-01-01,41.844706,3.938715,1,"No"
"1197",201502260001,2015-01-01,45.326114,2.059818,1,"No"
"1198",201502260011,2015-01-01,49.179656,11.274795,1,"No"
"1199",201502280007,2015-01-01,42.977068,2.405815,1,"No"
"1200",201502280024,2015-01-01,45.326114,2.059818,0,"No"
"1201",201503100032,2015-01-01,42.493771,3.162307,0,"No"
"1202",201503110022,2015-01-01,45.326114,2.059818,1,"No"
"1203",201503110024,2015-01-01,44.893682,2.619745,2,"No"
"1204",201503120017,2015-01-01,43.646581,3.115641,9,"No"
"1205",201503130009,2015-01-01,41.855116,3.935639,3,"No"
"1206",201503150010,2015-01-01,41.844706,3.938715,1,"No"
"1207",201503160025,2015-01-01,42.546057,3.813108,5,"No"
"1208",201503160026,2015-01-01,44.533333,1.783333,3,"No"
"1209",201503170017,2015-01-01,40.053448,1.746832,4,"No"
"1210",201503180038,2015-01-01,45.326114,2.059818,1,"No"
"1211",201503220019,2015-01-01,47.14717,4.5315,1,"No"
"1212",201503230003,2015-01-01,46.616667,4.683333,NA,"No"
"1213",201503230005,2015-01-01,45.118061,2.14383,2,"No"
"1214",201503230006,2015-01-01,44.122222,3.351389,6,"No"
"1215",201503250018,2015-01-01,44.768691,1.716342,NA,"No"
"1216",201503250033,2015-01-01,39.677613,-4.041179,1,"No"
"1217",201503270008,2015-01-01,45.326114,2.059818,24,"Yes"
"1218",201503300040,2015-01-01,32.62492,0.365298,1,"No"
"1219",201504020031,2015-01-01,39.661028,-0.452179,152,"No"
"1220",201504060029,2015-01-01,49.179656,11.274795,0,"No"
"1221",201504060030,2015-01-01,49.179656,11.274795,1,"No"
"1222",201504070003,2015-01-01,47.429032,6.774396,1,"No"
"1223",201504100027,2015-01-01,45.326114,2.059818,0,"No"
"1224",201504130060,2015-01-01,41.505015,2.329649,NA,"No"
"1225",201504140001,2015-01-01,45.326114,2.059818,17,"Yes"
"1226",201504160067,2015-01-01,41.710893,3.799472,0,"No"
"1227",201504170016,2015-01-01,47.85524,4.656037,NA,"No"
"1228",201504180018,2015-01-01,45.326114,2.059818,1,"No"
"1229",201504180020,2015-01-01,49.179656,11.274795,0,"No"
"1230",201504200013,2015-01-01,48.488015,8.403307,9,"No"
"1231",201504210010,2015-01-01,45.326114,2.059818,12,"Yes"
"1232",201504230005,2015-01-01,41.844706,3.938715,1,"No"
"1233",201504250021,2015-01-01,42.749721,0.070633,1,"No"
"1234",201504250024,2015-01-01,45.326114,2.059818,1,"No"
"1235",201504260028,2015-01-01,45.326114,2.059818,1,"No"
"1236",201504260029,2015-01-01,45.326114,2.059818,1,"No"
"1237",201504260047,2015-01-01,45.326114,2.059818,1,"No"
"1238",201504280016,2015-01-01,47.429032,6.774396,0,"No"
"1239",201504280070,2015-01-01,40.053448,1.746832,0,"No"
"1240",201504290036,2015-01-01,NA,NA,0,"Yes"
"1241",201504300051,2015-01-01,43.646581,3.115641,3,"No"
"1242",201504300067,2015-01-01,44.695142,1.808302,NA,"No"
"1243",201504300068,2015-01-01,44.695142,1.808302,NA,"No"
"1244",201505030053,2015-01-01,41.877171,3.926858,2,"No"
"1245",201505040007,2015-01-01,49.258056,10.923333,3,"No"
"1246",201505040043,2015-01-01,49.179656,11.274795,1,"No"
"1247",201505040044,2015-01-01,43.646581,3.115641,2,"No"
"1248",201505060005,2015-01-01,45.326114,2.059818,2,"No"
"1249",201505060070,2015-01-01,45.326114,2.059818,1,"No"
"1250",201505070079,2015-01-01,45.326114,2.059818,1,"No"
"1251",201505080005,2015-01-01,47.429032,6.774396,2,"No"
"1252",201505080006,2015-01-01,45.326114,2.059818,1,"No"
"1253",201505100025,2015-01-01,41.335325,3.153289,0,"No"
"1254",201505110057,2015-01-01,45.326114,2.059818,0,"No"
"1255",201505120095,2015-01-01,40.309667,0.053177,3,"No"
"1256",201505140032,2015-01-01,47.297519,3.747975,NA,"No"
"1257",201505150020,2015-01-01,44.83206,1.978939,1,"No"
"1258",201505180056,2015-01-01,45.116717,2.142623,0,"No"
"1259",201505190019,2015-01-01,40.916558,-1.204233,0,"No"
"1260",201505190020,2015-01-01,40.514847,-1.595197,0,"No"
"1261",201505220021,2015-01-01,40.382036,-0.187541,0,"No"
"1262",201505230006,2015-01-01,44.83206,1.978939,9,"No"
"1263",201505230007,2015-01-01,44.773299,1.918051,9,"No"
"1264",201505230008,2015-01-01,44.746636,1.888742,NA,"No"
"1265",201505230009,2015-01-01,44.859444,2.028056,NA,"No"
"1266",201505230012,2015-01-01,45.326114,2.059818,2,"No"
"1267",201505250027,2015-01-01,40.381523,-0.185491,0,"No"
"1268",201505260019,2015-01-01,40.382802,-0.188003,2,"No"
"1269",201505260020,2015-01-01,41.185481,3.151959,0,"No"
"1270",201505280033,2015-01-01,49.179656,11.274795,1,"No"
"1271",201506020049,2015-01-01,43.646581,3.115641,2,"No"
"1272",201506060040,2015-01-01,40.053448,1.746832,3,"No"
"1273",201506070020,2015-01-01,42.218563,3.32728,1,"No"
"1274",201506130017,2015-01-01,39.644427,-0.453025,0,"No"
"1275",201506140010,2015-01-01,41.193001,-1.749605,0,"No"
"1276",201506150007,2015-01-01,41.06552,-1.149883,0,"No"
"1277",201506180009,2015-01-01,46.631699,6.134133,4,"Yes"
"1278",201506200010,2015-01-01,45.118061,2.14383,8,"No"
"1279",201506200011,2015-01-01,40.056176,1.736307,1,"No"
"1280",201506210011,2015-01-01,45.326114,2.059818,4,"Yes"
"1281",201506210012,2015-01-01,45.202402,4.73538,1,"No"
"1282",201506210016,2015-01-01,45.326114,2.059818,1,"No"
"1283",201506220012,2015-01-01,45.202402,4.73538,1,"No"
"1284",201506230011,2015-01-01,44.768691,1.716342,1,"No"
"1285",201506240010,2015-01-01,45.326114,2.059818,15,"Yes"
"1286",201506260012,2015-01-01,44.511845,2.71581,70,"Yes"
"1287",201506270012,2015-01-01,41.008111,0.412115,NA,"No"
"1288",201506270020,2015-01-01,41.512013,-1.402726,12,"No"
"1289",201507020084,2015-01-01,41.855023,3.935663,9,"No"
"1290",201507050063,2015-01-01,45.326114,2.059818,0,"No"
"1291",201507070064,2015-01-01,41.844706,3.938715,14,"No"
"1292",201507070065,2015-01-01,40.900609,-2.26956,0,"No"
"1293",201507080019,2015-01-01,45.118061,2.14383,1,"No"
"1294",201507100047,2015-01-01,45.326114,2.059818,8,"Yes"
"1295",201507100048,2015-01-01,45.326114,2.059818,8,"Yes"
"1296",201507110037,2015-01-01,43.646581,3.115641,0,"No"
"1297",201507120047,2015-01-01,45.326114,2.059818,3,"No"
"1298",201507130015,2015-01-01,40.797756,-2.137369,5,"No"
"1299",201507130018,2015-01-01,46.009415,2.657589,32,"No"
"1300",201507200009,2015-01-01,43.646581,3.115641,0,"No"
"1301",201507220028,2015-01-01,42.280336,2.349308,1,"No"
"1302",201507250001,2015-01-01,45.326114,2.059818,1,"No"
"1303",201507250002,2015-01-01,45.326114,2.059818,4,"No"
"1304",201507260001,2015-01-01,45.326114,2.059818,18,"Yes"
"1305",201507300002,2015-01-01,45.118061,2.14383,1,"No"
"1306",201508030028,2015-01-01,42.280336,2.349308,0,"No"
"1307",201508030045,2015-01-01,44.695142,1.808302,3,"No"
"1308",201508040060,2015-01-01,45.326114,2.059818,1,"No"
"1309",201508040089,2015-01-01,45.326114,2.059818,1,"No"
"1310",201508080069,2015-01-01,45.562062,4.211268,NA,"No"
"1311",201508100087,2015-01-01,45.202402,4.73538,1,"No"
"1312",201508110064,2015-01-01,45.326114,2.059818,0,"No"
"1313",201508120121,2015-01-01,40.966934,-1.716717,0,"No"
"1314",201508150140,2015-01-01,40.900679,-2.26936,0,"No"
"1315",201508180047,2015-01-01,46.622805,4.684885,9,"No"
"1316",201508220011,2015-01-01,45.326114,2.059818,6,"Yes"
"1317",201508230008,2015-01-01,45.056832,2.135089,0,"No"
"1318",201508230035,2015-01-01,45.037508,2.130017,0,"No"
"1319",201508230060,2015-01-01,44.526449,1.639161,0,"No"
"1320",201508260044,2015-01-01,42.233889,3.516944,43,"No"
"1321",201508310024,2015-01-01,45.560488,4.210529,0,"No"
"1322",201509010014,2015-01-01,44.529977,1.789637,0,"No"
"1323",201509010015,2015-01-01,44.695142,1.808302,0,"No"
"1324",201509040035,2015-01-01,44.695142,1.808302,3,"Yes"
"1325",201509050067,2015-01-01,44.768691,1.716342,1,"No"
"1326",201509080040,2015-01-01,36.879199,-1.232389,0,"No"
